"URL","Verdict","Coverage","Indexing State","Last Crawl","Crawled As","Robots.txt","Canonical","Rich Verdict","Rich Issues","Mobile Verdict","Mobile Issues"
"https://shivatechdigital.com/services/mobile-app-development-delhi","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/services/mobile-app-development-gurgaon","NEUTRAL","URL is unknown to Google","INDEXING_STATE_UNSPECIFIED","","","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/services/mobile-app-development-ghaziabad","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/services/cloud-migration-noida","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/services/cloud-migration-delhi","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/services/cloud-migration-gurgaon","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/services/cloud-migration-ghaziabad","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/aws-cloud-migration-services-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-transformation-trends-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/shopify-d2c-ecommerce-solutions-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-transformation-2026","NEUTRAL","URL is unknown to Google","INDEXING_STATE_UNSPECIFIED","","","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/sge-schema-markup-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-08-04T08:23:52Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/sge-schema-markup-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/flutter-react-native-india-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-24T19:17:18Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/flutter-react-native-india-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-transformation-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-08-06T18:40:13Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/digital-transformation-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-growth-hacking-2026","NEUTRAL","URL is unknown to Google","INDEXING_STATE_UNSPECIFIED","","","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/core-web-vitals-seo-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-15T06:01:25Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/core-web-vitals-seo-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/hydrogen-shopify-headless-commerce-guide-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ppc-advertising-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-14T18:42:14Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ppc-advertising-2026","PASS","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/next-js-laravel-api-guide-2026","NEUTRAL","URL is unknown to Google","INDEXING_STATE_UNSPECIFIED","","","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/laravel-php-development-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-18T02:17:49Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/laravel-php-development-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/laravel-php-developer-guide-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/azure-cloud-migration-solutions-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/shopify-ai-integration-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-15T06:58:59Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/shopify-ai-integration-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/exact-topic-from-research","NEUTRAL","Server error (5xx)","INDEXING_STATE_UNSPECIFIED","2026-07-23T05:02:05Z","MOBILE","ALLOWED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/aws-cloud-migration-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-26T23:25:31Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/aws-cloud-migration-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/nextjs-performance-optimization-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-07T19:19:45Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/nextjs-performance-optimization-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ai-powered-ppc-lead-generation-india-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-28T20:06:35Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ai-powered-ppc-lead-generation-india-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-marketing-noida-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-08-08T10:13:35Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/digital-marketing-noida-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/laravel-node-js-integration-2026","NEUTRAL","URL is unknown to Google","INDEXING_STATE_UNSPECIFIED","","","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/shopify-vs-woocommerce","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/d2c-growth-shopify-plus-india-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-28T14:31:36Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/d2c-growth-shopify-plus-india-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-business-trends-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-08-07T18:58:15Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/digital-business-trends-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ppc-sales-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-20T12:00:42Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ppc-sales-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/headless-d2c-india-future","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-17T21:21:47Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/headless-d2c-india-future","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/cloud-migration-cost-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-17T06:48:44Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/cloud-migration-cost-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ai-influencer-marketing-india-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-20T12:31:18Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ai-influencer-marketing-india-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/legacy-php-to-laravel-migration","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-17T21:28:38Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/legacy-php-to-laravel-migration","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/metaverse-business-models-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-08-06T17:43:32Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/metaverse-business-models-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/d2c-headless-commerce-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-08T20:42:50Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/d2c-headless-commerce-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-growth-strategies-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ppc-ads-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-14T19:10:00Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ppc-ads-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/local-seo-india-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-15T06:05:30Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/local-seo-india-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/laravel-ecommerce-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-14T11:11:25Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/laravel-ecommerce-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ai-overviews-seo-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-15T06:36:24Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ai-overviews-seo-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/react-native-business-apps-2026-trends","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/flutter-app-development-trends-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/flutter-app-development-companies-in-india-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-22T01:31:26Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/flutter-app-development-companies-in-india-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/d2c-headless-strategy-india-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-09T03:09:15Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/d2c-headless-strategy-india-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/headless-commerce-india-growth","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-09T03:06:28Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/headless-commerce-india-growth","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/aws-migration-cost","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-08-06T19:07:24Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/aws-migration-cost","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/laravel-react-performance-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-28T21:58:48Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/laravel-react-performance-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ppc-marketing-strategy-2026","NEUTRAL","URL is unknown to Google","INDEXING_STATE_UNSPECIFIED","","","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-business-growth-2026","NEUTRAL","URL is unknown to Google","INDEXING_STATE_UNSPECIFIED","","","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/metaverse-business-growth-2026","NEUTRAL","URL is unknown to Google","INDEXING_STATE_UNSPECIFIED","","","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/shopify-headless-commerce-solutions-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ai-content-strategy-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-08-08T10:07:13Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ai-content-strategy-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/composable-commerce-platform-d2c-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-24T17:24:48Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/composable-commerce-platform-d2c-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ppc-ads-management-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-20T17:52:50Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ppc-ads-management-2026","PASS","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/performance-max-ai-india-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-23T11:47:54Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/performance-max-ai-india-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/cloud-migration-costs-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-17T22:47:40Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/cloud-migration-costs-2026","FAIL","Parsing error: Missing ',' or '}'","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/azure-migration-costs-india-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-29T15:13:20Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/azure-migration-costs-india-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ai-instagram-marketing-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-08-06T19:12:17Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ai-instagram-marketing-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ai-ppc-ads-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-15T19:45:42Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/ai-ppc-ads-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/instagram-reels-ai-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-08T20:40:06Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/instagram-reels-ai-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-growth-in-india-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/nextjs-ai-integration-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-26T11:39:33Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/nextjs-ai-integration-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/cloud-cost-optimization-india-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-29T13:23:48Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/cloud-cost-optimization-india-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/blog-post-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ai-ppc-strategies-guide-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/laravel-php-development-trends-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-26T12:08:21Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/laravel-php-development-trends-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/shopify-d2c-trends-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-08T20:47:57Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/shopify-d2c-trends-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/shopify-d2c-store-setup-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-31T17:07:28Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/shopify-d2c-store-setup-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-growth-hacks-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/flutter-ai-apps-guide-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-07T17:38:30Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/flutter-ai-apps-guide-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-asset-trends-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-08-06T17:49:03Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/digital-asset-trends-2026","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/digital-trends-2026","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/ecommerce-trends-2026-report","NEUTRAL","Discovered - currently not indexed","INDEXING_STATE_UNSPECIFIED","","CRAWLING_USER_AGENT_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","","N/A","","VERDICT_UNSPECIFIED",""
"https://shivatechdigital.com/blog/d2c-growth-strategies-2026","PASS","Submitted and indexed","INDEXING_ALLOWED","2026-07-17T16:27:46Z","MOBILE","ALLOWED","https://shivatechdigital.com/blog/d2c-growth-strategies-2026","N/A","","VERDICT_UNSPECIFIED",""
